step,type,loss,cumulative_time_ms,step_avg_ms
2132,train,,1498700,702.96
2133,train,,1499642,703.07
2134,train,,1500400,703.09
2135,train,,1501061,703.07
2136,train,,1501777,703.08
2137,train,,1502610,703.14
2138,train,,1503419,703.19
2139,train,,1504141,703.20
2140,train,,1504773,703.16
2141,train,,1505480,703.17
2142,train,,1506246,703.20
2143,train,,1506903,703.17
2144,train,,1507569,703.16
2145,train,,1508403,703.22
2146,train,,1509014,703.18
2147,train,,1509811,703.22
2148,train,,1510588,703.25
2149,train,,1511221,703.22
2150,train,,1511841,703.18
2151,train,,1512480,703.15
2152,train,,1513154,703.14
2153,train,,1513894,703.16
2154,train,,1514618,703.17
2155,train,,1515371,703.19
2156,train,,1516258,703.27
2157,train,,1516980,703.28
2158,train,,1517681,703.28
2159,train,,1518387,703.28
2160,train,,1519246,703.35
2161,train,,1519981,703.37
2162,train,,1520929,703.48
2163,train,,1521670,703.50
2164,train,,1522351,703.49
2165,train,,1523064,703.49
2166,train,,1523670,703.45
2167,train,,1524352,703.44
2168,train,,1525047,703.43
2169,train,,1525719,703.42
2170,train,,1526394,703.41
2171,train,,1527112,703.41
2172,train,,1527852,703.43
2173,train,,1528570,703.44
2174,train,,1529360,703.48
2175,train,,1530005,703.45
2176,train,,1530791,703.49
2177,train,,1531416,703.45
2178,train,,1532068,703.43
2179,train,,1532705,703.40
2180,train,,1533368,703.38
2181,train,,1534018,703.36
2182,train,,1534691,703.34
2183,train,,1535383,703.34
2184,train,,1536058,703.32
2185,train,,1536706,703.30
2186,train,,1537393,703.29
2187,train,,1538119,703.30
2188,train,,1538778,703.28
2189,train,,1539496,703.29
2190,train,,1540154,703.27
2191,train,,1540776,703.23
2192,train,,1541436,703.21
2193,train,,1542211,703.24
2194,train,,1542947,703.26
2195,train,,1543691,703.28
2196,train,,1544310,703.24
2197,train,,1544959,703.21
2198,train,,1545689,703.23
2199,train,,1546307,703.19
2200,train,,1546969,703.17
2200,val,3.8109,1546969,703.17
2201,train,,1547677,703.17
2202,train,,1548347,703.16
2203,train,,1548984,703.12
2204,train,,1549611,703.09
2205,train,,1550306,703.09
2206,train,,1550971,703.07
2207,train,,1551605,703.04
2208,train,,1552243,703.01
2209,train,,1552904,702.99
2210,train,,1553556,702.97
2211,train,,1554301,702.99
2212,train,,1554966,702.97
2213,train,,1555632,702.95
2214,train,,1556355,702.96
2215,train,,1557074,702.97
2216,train,,1557720,702.94
2217,train,,1558354,702.91
2218,train,,1559040,702.90
2219,train,,1559735,702.90
2220,train,,1560393,702.88
2221,train,,1561025,702.85
2222,train,,1561772,702.87
2223,train,,1562418,702.84
2224,train,,1563040,702.81
2225,train,,1563689,702.78
2226,train,,1564410,702.79
2227,train,,1565118,702.79
2228,train,,1565927,702.84
2229,train,,1566775,702.91
2230,train,,1567452,702.89
2231,train,,1568208,702.92
2232,train,,1568875,702.90
2233,train,,1569645,702.93
2234,train,,1570471,702.99
2235,train,,1571142,702.97
2236,train,,1571800,702.95
2237,train,,1572482,702.94
2238,train,,1573143,702.92
2239,train,,1573794,702.90
2240,train,,1574470,702.89
2241,train,,1575251,702.92
2242,train,,1576044,702.96
2243,train,,1576869,703.02
2244,train,,1577596,703.03
2245,train,,1578235,703.00
2246,train,,1578863,702.97
2247,train,,1579553,702.96
2248,train,,1580190,702.93
2249,train,,1580997,702.98
2250,train,,1581864,703.05
2251,train,,1582534,703.04
2252,train,,1583288,703.06
2253,train,,1583968,703.05
2254,train,,1584671,703.05
2255,train,,1585314,703.02
2256,train,,1585955,702.99
2257,train,,1586622,702.98
2258,train,,1587247,702.94
2259,train,,1587961,702.95
2260,train,,1588757,702.99
2261,train,,1589437,702.98
2262,train,,1590076,702.95
2263,train,,1590731,702.93
2264,train,,1591418,702.92
2265,train,,1592140,702.93
2266,train,,1592848,702.93
2267,train,,1593508,702.92
2268,train,,1594215,702.92
2269,train,,1594864,702.89
2270,train,,1595492,702.86
2271,train,,1596197,702.86
2272,train,,1596923,702.87
2273,train,,1597584,702.85
2274,train,,1598414,702.91
2275,train,,1599152,702.92
2276,train,,1599802,702.90
2277,train,,1600477,702.89
2278,train,,1601172,702.89
2279,train,,1601864,702.88
2280,train,,1602546,702.87
2281,train,,1603187,702.84
2282,train,,1603839,702.82
2283,train,,1604527,702.82
2284,train,,1605250,702.82
2285,train,,1605947,702.82
2286,train,,1606572,702.79
2287,train,,1607337,702.81
2288,train,,1608153,702.86
2289,train,,1608928,702.90
2290,train,,1609599,702.88
2291,train,,1610344,702.90
2292,train,,1611056,702.90
2293,train,,1611842,702.94
2294,train,,1612494,702.92
2295,train,,1613244,702.94
2296,train,,1613904,702.92
2297,train,,1614620,702.93
2298,train,,1615279,702.91
2299,train,,1616007,702.92
2300,train,,1616716,702.92
2300,val,3.7968,1616716,702.92
2301,train,,1617358,702.89
2302,train,,1617974,702.86
2303,train,,1618621,702.83
2304,train,,1619484,702.90
2305,train,,1620245,702.93
2306,train,,1620894,702.90
2307,train,,1621557,702.89
2308,train,,1622319,702.91
2309,train,,1622941,702.88
2310,train,,1623645,702.88
2311,train,,1624432,702.91
2312,train,,1625289,702.98
2313,train,,1626069,703.01
2314,train,,1626871,703.06
2315,train,,1627643,703.09
2316,train,,1628351,703.09
2317,train,,1629108,703.11
2318,train,,1629854,703.13
2319,train,,1630553,703.13
2320,train,,1631183,703.10
2321,train,,1631861,703.09
2322,train,,1632604,703.10
2323,train,,1633355,703.12
2324,train,,1634055,703.12
2325,train,,1634738,703.11
2326,train,,1635499,703.14
2327,train,,1636267,703.17
2328,train,,1636969,703.17
2329,train,,1637767,703.21
2330,train,,1638405,703.18
2331,train,,1639110,703.18
2332,train,,1639838,703.19
2333,train,,1640653,703.24
2334,train,,1641349,703.23
2335,train,,1642011,703.22
2336,train,,1642758,703.24
2337,train,,1643425,703.22
2338,train,,1644058,703.19
2339,train,,1644709,703.17
2340,train,,1645380,703.15
2341,train,,1646009,703.12
2342,train,,1646649,703.10
2343,train,,1647391,703.11
2344,train,,1648158,703.14
2345,train,,1648904,703.16
2346,train,,1649532,703.13
2347,train,,1650175,703.10
2348,train,,1650929,703.12
2349,train,,1651606,703.11
2350,train,,1652262,703.09
2351,train,,1652910,703.07
2352,train,,1653639,703.08
2353,train,,1654308,703.06
2354,train,,1655055,703.08
2355,train,,1655828,703.11
2356,train,,1656442,703.07
2357,train,,1657084,703.05
2358,train,,1657770,703.04
2359,train,,1658445,703.03
2360,train,,1659153,703.03
2361,train,,1659810,703.01
2362,train,,1660446,702.98
2363,train,,1661080,702.95
2364,train,,1661720,702.93
2365,train,,1662377,702.91
2366,train,,1663032,702.89
2367,train,,1663779,702.91
2368,train,,1664450,702.89
2369,train,,1665229,702.93
2370,train,,1665854,702.89
2371,train,,1666602,702.91
2372,train,,1667237,702.88
2373,train,,1667971,702.90
2374,train,,1668623,702.87
2375,train,,1669370,702.89
2376,train,,1669989,702.86
2377,train,,1670756,702.88
2378,train,,1671468,702.89
2379,train,,1672104,702.86
2380,train,,1672866,702.88
2381,train,,1673595,702.90
2382,train,,1674245,702.87
2383,train,,1674880,702.85
2384,train,,1675566,702.84
2385,train,,1676204,702.81
2386,train,,1676859,702.79
2387,train,,1677617,702.81
2388,train,,1678253,702.79
2389,train,,1678892,702.76
2390,train,,1679632,702.77
2391,train,,1680271,702.75
2392,train,,1680897,702.72
2393,train,,1681683,702.75
2394,train,,1682287,702.71
2395,train,,1682960,702.70
2396,train,,1683707,702.72
2397,train,,1684384,702.71
2398,train,,1685048,702.69
2399,train,,1685713,702.67
2400,train,,1686433,702.68
2400,val,3.7940,1686433,702.68
2401,train,,1687169,702.69
2402,train,,1687868,702.69
2403,train,,1688550,702.68
2404,train,,1689205,702.66
2405,train,,1689852,702.64
2406,train,,1690516,702.63
2407,train,,1691277,702.65
2408,train,,1691990,702.65
2409,train,,1692665,702.64
2410,train,,1693302,702.62
2411,train,,1693965,702.60
2412,train,,1694712,702.62
2413,train,,1695329,702.58
2414,train,,1696072,702.60
2415,train,,1696717,702.57
2416,train,,1697439,702.58
2417,train,,1698139,702.58
2418,train,,1698809,702.57
2419,train,,1699456,702.54
2420,train,,1700123,702.53
2421,train,,1700746,702.50
2422,train,,1701393,702.47
2423,train,,1702047,702.45
2424,train,,1702667,702.42
2425,train,,1703330,702.40
2426,train,,1704070,702.42
2427,train,,1704783,702.42
2428,train,,1705514,702.44
2429,train,,1706129,702.40
2430,train,,1706830,702.40
2431,train,,1707571,702.42
2432,train,,1708353,702.45
2433,train,,1708985,702.42
2434,train,,1709692,702.42
2435,train,,1710385,702.42
2436,train,,1711073,702.41
2437,train,,1711727,702.39
2438,train,,1712525,702.43
2439,train,,1713245,702.44
2440,train,,1713892,702.41
2441,train,,1714705,702.46
2442,train,,1715405,702.46
2443,train,,1716082,702.45
2444,train,,1716734,702.43
2445,train,,1717394,702.41
2446,train,,1718058,702.39
2447,train,,1718672,702.36
2448,train,,1719319,702.34
2449,train,,1720084,702.36
2450,train,,1720799,702.37
2451,train,,1721510,702.37
2452,train,,1722257,702.39
2453,train,,1723005,702.41
2454,train,,1723644,702.38
2455,train,,1724288,702.36
2456,train,,1725043,702.38
2457,train,,1725782,702.39
2458,train,,1726511,702.40
2459,train,,1727170,702.39
2460,train,,1727855,702.38
2461,train,,1728520,702.37
2462,train,,1729232,702.37
2463,train,,1730030,702.41
2464,train,,1730778,702.43
2465,train,,1731573,702.46
2466,train,,1732400,702.51
2467,train,,1733279,702.59
2468,train,,1733971,702.58
2469,train,,1734858,702.66
2470,train,,1735554,702.65
2471,train,,1736272,702.66
2472,train,,1736983,702.66
2473,train,,1737735,702.68
2474,train,,1738589,702.74
2475,train,,1739337,702.76
2476,train,,1740061,702.77
2477,train,,1740793,702.78
2478,train,,1741482,702.78
2479,train,,1742196,702.78
2480,train,,1743052,702.84
2481,train,,1743914,702.91
2482,train,,1744581,702.89
2483,train,,1745404,702.94
2484,train,,1746050,702.92
2485,train,,1746748,702.92
2486,train,,1747460,702.92
2487,train,,1748160,702.92
2488,train,,1748819,702.90
2489,train,,1749511,702.90
2490,train,,1750167,702.88
2491,train,,1750944,702.91
2492,train,,1751729,702.94
2493,train,,1752386,702.92
2494,train,,1753150,702.95
2495,train,,1753802,702.93
2496,train,,1754595,702.96
2497,train,,1755376,702.99
2498,train,,1756057,702.99
2499,train,,1756747,702.98
2500,train,,1757385,702.95
2500,val,3.7729,1757385,702.95
2501,train,,1758052,702.94
2502,train,,1758847,702.98
2503,train,,1759477,702.95
2504,train,,1760157,702.94
2505,train,,1760847,702.93
2506,train,,1761574,702.94
2507,train,,1762237,702.93
2508,train,,1762923,702.92
2509,train,,1763583,702.90
2510,train,,1764368,702.94
2511,train,,1765138,702.96
2512,train,,1765869,702.97
2513,train,,1766549,702.96
2514,train,,1767301,702.98
2515,train,,1768192,703.06
2516,train,,1768848,703.04
2517,train,,1769581,703.05
2518,train,,1770314,703.06
2519,train,,1771052,703.08
2520,train,,1771900,703.14
2521,train,,1772643,703.15
2522,train,,1773285,703.13
2523,train,,1773905,703.09
2524,train,,1774560,703.07
2525,train,,1775200,703.05
2526,train,,1776135,703.14
2527,train,,1776876,703.16
2528,train,,1777557,703.15
2529,train,,1778300,703.16
2530,train,,1778942,703.14
2531,train,,1779716,703.17
2532,train,,1780414,703.17
2533,train,,1781157,703.18
2534,train,,1781901,703.20
2535,train,,1782576,703.19
2536,train,,1783242,703.17
2537,train,,1783978,703.18
2538,train,,1784642,703.17
2539,train,,1785273,703.14
2540,train,,1786012,703.15
2541,train,,1786835,703.20
2542,train,,1787483,703.18
2543,train,,1788127,703.16
2544,train,,1788872,703.17
2545,train,,1789527,703.15
2546,train,,1790262,703.17
2547,train,,1791011,703.18
2548,train,,1791641,703.16
2549,train,,1792331,703.15
2550,train,,1792967,703.12
2551,train,,1793643,703.11
2552,train,,1794395,703.13
2553,train,,1795033,703.11
2554,train,,1795754,703.11
2555,train,,1796416,703.10
2556,train,,1797066,703.08
2557,train,,1797736,703.06
2558,train,,1798380,703.04
2559,train,,1799026,703.02
2560,train,,1799719,703.02
2561,train,,1800478,703.04
2562,train,,1801118,703.01
2563,train,,1801844,703.02
2564,train,,1802487,703.00
2565,train,,1803184,703.00
2566,train,,1803796,702.96
2567,train,,1804502,702.96
2568,train,,1805308,703.00
2569,train,,1805973,702.99
2570,train,,1806673,702.99
2571,train,,1807401,703.00
2572,train,,1808103,702.99
2573,train,,1808781,702.99
2574,train,,1809419,702.96
2575,train,,1810087,702.95
2576,train,,1810860,702.97
2577,train,,1811561,702.97
2578,train,,1812252,702.97
2579,train,,1812884,702.94
2580,train,,1813673,702.97
2581,train,,1814324,702.95
2582,train,,1814967,702.93
2583,train,,1815723,702.95
2584,train,,1816404,702.94
2585,train,,1817054,702.92
2586,train,,1817705,702.90
2587,train,,1818404,702.90
2588,train,,1819031,702.87
2589,train,,1819672,702.85
2590,train,,1820478,702.89
2591,train,,1821242,702.91
2592,train,,1822072,702.96
2593,train,,1822806,702.97
2594,train,,1823450,702.95
2595,train,,1824149,702.95
2596,train,,1824883,702.96
2597,train,,1825675,702.99
2598,train,,1826377,702.99
2599,train,,1826989,702.96
2600,train,,1827646,702.94
2600,val,3.7663,1827647,702.94
2601,train,,1828453,702.98
2602,train,,1829126,702.97
2603,train,,1829797,702.96
2604,train,,1830507,702.96
2605,train,,1831203,702.96
2606,train,,1831871,702.94
2607,train,,1832496,702.91
2608,train,,1833217,702.92
2609,train,,1833961,702.94
2610,train,,1834709,702.95
2611,train,,1835383,702.94
2612,train,,1836046,702.93
2613,train,,1836735,702.92
2614,train,,1837374,702.90
2615,train,,1838035,702.88
2616,train,,1838692,702.86
2617,train,,1839375,702.86
2618,train,,1840115,702.87
2619,train,,1840749,702.84
2620,train,,1841368,702.81
2621,train,,1842222,702.87
2622,train,,1842923,702.87
2623,train,,1843657,702.88
2624,train,,1844324,702.87
2625,train,,1844961,702.84
2626,train,,1845699,702.86
2627,train,,1846370,702.84
2628,train,,1847013,702.82
2629,train,,1847626,702.79
2630,train,,1848262,702.76
2631,train,,1848973,702.76
2632,train,,1849606,702.74
2633,train,,1850357,702.76
2634,train,,1851185,702.80
2635,train,,1851847,702.79
2636,train,,1852564,702.79
2637,train,,1853332,702.82
2638,train,,1853981,702.80
2639,train,,1854624,702.78
2640,train,,1855287,702.76
2641,train,,1856005,702.77
2642,train,,1856745,702.78
2643,train,,1857488,702.80
2644,train,,1858121,702.77
2645,train,,1858846,702.78
2646,train,,1859540,702.77
2647,train,,1860334,702.81
2648,train,,1861087,702.83
2649,train,,1861947,702.89
2650,train,,1862611,702.87
2651,train,,1863267,702.85
2652,train,,1863933,702.84
2653,train,,1864623,702.84
2654,train,,1865304,702.83
2655,train,,1865942,702.80
2656,train,,1866712,702.83
2657,train,,1867365,702.81
2658,train,,1868114,702.83
2659,train,,1868826,702.83
2660,train,,1869521,702.83
2661,train,,1870253,702.84
2662,train,,1870996,702.85
2663,train,,1871632,702.83
2664,train,,1872342,702.83
2665,train,,1873003,702.82
2666,train,,1873626,702.79
2667,train,,1874301,702.77
2668,train,,1874974,702.76
2669,train,,1875628,702.75
2670,train,,1876287,702.73
2671,train,,1876980,702.73
2672,train,,1877791,702.77
2673,train,,1878560,702.79
2674,train,,1879290,702.80
2675,train,,1880123,702.85
2676,train,,1880954,702.90
2677,train,,1881721,702.92
2678,train,,1882442,702.93
2679,train,,1883107,702.91
2680,train,,1883813,702.92
2681,train,,1884456,702.89
2682,train,,1885171,702.90
2683,train,,1885828,702.88
2684,train,,1886525,702.88
2685,train,,1887255,702.89
2686,train,,1887900,702.87
2687,train,,1888653,702.89
2688,train,,1889318,702.87
2689,train,,1889982,702.86
2690,train,,1890712,702.87
2691,train,,1891352,702.84
2692,train,,1892073,702.85
2693,train,,1892729,702.83
2694,train,,1893459,702.84
2695,train,,1894147,702.84
2696,train,,1894812,702.82
2697,train,,1895638,702.87
2698,train,,1896326,702.86
2699,train,,1897019,702.86
2700,train,,1897648,702.83
2700,val,3.7531,1897649,702.83
2701,train,,1898299,702.81
2702,train,,1899075,702.84
2703,train,,1899836,702.86
2704,train,,1900554,702.87
2705,train,,1901253,702.87
2706,train,,1901892,702.84
2707,train,,1902655,702.86
2708,train,,1903285,702.84
2709,train,,1904061,702.87
2710,train,,1904774,702.87
2711,train,,1905485,702.87
2712,train,,1906199,702.88
2713,train,,1906882,702.87
2714,train,,1907568,702.86
2715,train,,1908354,702.89
2716,train,,1909101,702.91
2717,train,,1909766,702.90
2718,train,,1910385,702.86
2719,train,,1911138,702.88
2720,train,,1911762,702.85
2721,train,,1912430,702.84
2722,train,,1913069,702.82
2723,train,,1913820,702.84
2724,train,,1914473,702.82
2725,train,,1915080,702.78
2726,train,,1915755,702.77
2727,train,,1916397,702.75
2728,train,,1917124,702.76
2729,train,,1917888,702.78
2730,train,,1918624,702.79
2731,train,,1919413,702.82
2732,train,,1920065,702.81
2733,train,,1920768,702.81
2734,train,,1921435,702.79
2735,train,,1922093,702.78
2736,train,,1922836,702.79
2737,train,,1923587,702.81
2738,train,,1924433,702.86
2739,train,,1925151,702.87
2740,train,,1926040,702.93
2741,train,,1926669,702.91
2742,train,,1927433,702.93
2743,train,,1928215,702.96
2744,train,,1929024,703.00
2745,train,,1929696,702.99
2746,train,,1930455,703.01
2747,train,,1931207,703.02
2748,train,,1931830,703.00
2749,train,,1932500,702.98
2750,train,,1933125,702.95
2751,train,,1933897,702.98
2752,train,,1934610,702.98
2753,train,,1935273,702.97
2754,train,,1935919,702.95
2755,train,,1936687,702.97
2756,train,,1937354,702.96
2757,train,,1938049,702.96
2758,train,,1938818,702.98
2759,train,,1939454,702.96
2760,train,,1940133,702.95
2761,train,,1941024,703.01
2762,train,,1941803,703.04
2763,train,,1942597,703.08
2764,train,,1943400,703.11
2765,train,,1944210,703.15
2766,train,,1945006,703.18
2767,train,,1945663,703.17
2768,train,,1946358,703.16
2769,train,,1946977,703.13
2770,train,,1947716,703.15
2771,train,,1948409,703.14
2772,train,,1949117,703.14
2773,train,,1949972,703.20
2774,train,,1950739,703.22
2775,train,,1951374,703.20
2776,train,,1952013,703.17
2777,train,,1952699,703.17
2778,train,,1953334,703.14
2779,train,,1954088,703.16
2780,train,,1954752,703.15
2781,train,,1955382,703.12
2782,train,,1956150,703.15
2783,train,,1956883,703.16
2784,train,,1957563,703.15
2785,train,,1958314,703.16
2786,train,,1959007,703.16
2787,train,,1959740,703.17
2788,train,,1960407,703.16
2789,train,,1961145,703.17
2790,train,,1961892,703.19
2791,train,,1962682,703.22
2792,train,,1963400,703.22
2793,train,,1964129,703.23
2794,train,,1964778,703.21
2795,train,,1965554,703.24
2796,train,,1966178,703.21
2797,train,,1966936,703.23
2798,train,,1967705,703.25
2799,train,,1968412,703.26
2800,train,,1969155,703.27
2800,val,3.7350,1969156,703.27
2801,train,,1969843,703.26
2802,train,,1970485,703.24
2803,train,,1971193,703.24
2804,train,,1971948,703.26
2805,train,,1972697,703.28
2806,train,,1973341,703.26
2807,train,,1973983,703.24
2808,train,,1974613,703.21
2809,train,,1975256,703.19
2810,train,,1975902,703.17
2811,train,,1976567,703.15
2812,train,,1977316,703.17
2813,train,,1978157,703.22
2814,train,,1978931,703.24
2815,train,,1979560,703.22
2816,train,,1980347,703.25
2817,train,,1981164,703.29
2818,train,,1982231,703.42
2819,train,,1982924,703.41
2820,train,,1983557,703.39
2821,train,,1984191,703.36
2822,train,,1985006,703.40
2823,train,,1985635,703.38
2824,train,,1986315,703.37
2825,train,,1986973,703.35
2826,train,,1987795,703.40
2827,train,,1988515,703.40
2828,train,,1989140,703.37
2829,train,,1989793,703.36
2830,train,,1990424,703.33
2831,train,,1991102,703.32
2832,train,,1991784,703.31
2833,train,,1992475,703.31
2834,train,,1993227,703.33
2835,train,,1993943,703.33
2836,train,,1994725,703.36
2837,train,,1995338,703.33
2838,train,,1995989,703.31
2839,train,,1996714,703.32
2840,train,,1997480,703.34
2841,train,,1998142,703.32
2842,train,,1998828,703.32
2843,train,,1999485,703.30
2844,train,,2000207,703.31
2845,train,,2000886,703.30
2846,train,,2001554,703.29
2847,train,,2002237,703.28
2848,train,,2002918,703.27
2849,train,,2003557,703.25
2850,train,,2004219,703.23
2851,train,,2004965,703.25
2852,train,,2005737,703.27
2853,train,,2006367,703.25
2854,train,,2007134,703.27
2855,train,,2007766,703.25
2856,train,,2008426,703.23
2857,train,,2009046,703.20
2858,train,,2009700,703.18
2859,train,,2010354,703.17
2860,train,,2010992,703.14
2861,train,,2011739,703.16
2862,train,,2012461,703.17
2863,train,,2013120,703.15
2864,train,,2013827,703.15
2865,train,,2014685,703.21
2866,train,,2015331,703.19
2867,train,,2016066,703.20
2868,train,,2016844,703.22
2869,train,,2017520,703.21
2870,train,,2018172,703.20
2871,train,,2018792,703.17
2872,train,,2019628,703.21
2873,train,,2020544,703.29
2874,train,,2021211,703.27
2875,train,,2021934,703.28
2876,train,,2022684,703.30
2877,train,,2023526,703.35
2878,train,,2024187,703.33
2879,train,,2024888,703.33
2880,train,,2025692,703.37
2881,train,,2026319,703.34
2882,train,,2027024,703.34
2883,train,,2027676,703.32
2884,train,,2028475,703.35
2885,train,,2029207,703.36
2886,train,,2030118,703.44
2887,train,,2030950,703.48
2888,train,,2031671,703.49
2889,train,,2032348,703.48
2890,train,,2033120,703.50
2891,train,,2033774,703.48
2892,train,,2034502,703.49
2893,train,,2035175,703.48
2894,train,,2035875,703.48
2895,train,,2036606,703.49
2896,train,,2037355,703.51
2897,train,,2038011,703.49
2898,train,,2038732,703.50
2899,train,,2039423,703.49
2900,train,,2040128,703.49
2900,val,3.7157,2040128,703.49
2901,train,,2040892,703.51
2902,train,,2041539,703.49
2903,train,,2042168,703.47
2904,train,,2042842,703.46
2905,train,,2043513,703.45
2906,train,,2044318,703.48
2907,train,,2044975,703.47
2908,train,,2045712,703.48
2909,train,,2046466,703.49
2910,train,,2047197,703.50
2911,train,,2047977,703.53
2912,train,,2048700,703.54
2913,train,,2049390,703.53
2914,train,,2050088,703.53
2915,train,,2050879,703.56
2916,train,,2051549,703.55
2917,train,,2052210,703.53
2918,train,,2052911,703.53
2919,train,,2053648,703.55
2920,train,,2054336,703.54
2921,train,,2055095,703.56
2922,train,,2055837,703.57
2923,train,,2056486,703.55
2924,train,,2057145,703.54
2925,train,,2057815,703.53
2926,train,,2058503,703.52
2927,train,,2059294,703.55
2928,train,,2060358,703.67
2929,train,,2061060,703.67
2930,train,,2061824,703.69
2931,train,,2062500,703.68
2932,train,,2063239,703.70
2933,train,,2063884,703.68
2934,train,,2064532,703.66
2935,train,,2065212,703.65
2936,train,,2065845,703.63
2937,train,,2066622,703.65
2938,train,,2067239,703.62
2939,train,,2067916,703.61
2940,train,,2068564,703.59
2941,train,,2069224,703.58
2942,train,,2069853,703.55
2943,train,,2070511,703.54
2944,train,,2071178,703.53
2945,train,,2071849,703.51
2946,train,,2072527,703.51
2947,train,,2073271,703.52
2948,train,,2074090,703.56
2949,train,,2074714,703.53
2950,train,,2075363,703.51
2951,train,,2075993,703.49
2952,train,,2076877,703.55
2953,train,,2077665,703.58
2954,train,,2078423,703.60
2955,train,,2079055,703.57
2956,train,,2079733,703.56
2957,train,,2080422,703.56
2958,train,,2081058,703.54
2959,train,,2081710,703.52
2960,train,,2082447,703.53
2961,train,,2083071,703.50
2962,train,,2083731,703.49
2963,train,,2084467,703.50
2964,train,,2085237,703.52
2965,train,,2085964,703.53
2966,train,,2086622,703.51
2967,train,,2087281,703.50
2968,train,,2087923,703.48
2969,train,,2088555,703.45
2970,train,,2089262,703.46
2971,train,,2089989,703.46
2972,train,,2090627,703.44
2973,train,,2091288,703.43
2974,train,,2091936,703.41
2975,train,,2092557,703.38
2976,train,,2093278,703.39
2977,train,,2093923,703.37
2978,train,,2094597,703.36
2979,train,,2095230,703.33
2980,train,,2095887,703.32
2981,train,,2096573,703.31
2982,train,,2097215,703.29
2983,train,,2097976,703.31
2984,train,,2098686,703.31
2985,train,,2099338,703.30
2986,train,,2099978,703.27
2987,train,,2100672,703.27
2988,train,,2101282,703.24
2989,train,,2102023,703.25
2990,train,,2102764,703.27
2991,train,,2103491,703.27
2992,train,,2104154,703.26
2993,train,,2104846,703.26
2994,train,,2105535,703.25
2995,train,,2106301,703.27
2996,train,,2106963,703.26
2997,train,,2107705,703.27
2998,train,,2108449,703.29
2999,train,,2109070,703.26
3000,train,,2109760,703.25
3000,val,3.7065,2109760,703.25
3001,train,,2110401,703.23
3002,train,,2111148,703.25
3003,train,,2111839,703.24
3004,train,,2112486,703.22
3005,train,,2113132,703.21
3006,train,,2113849,703.21
3007,train,,2114492,703.19
3008,train,,2115169,703.18
3009,train,,2115781,703.15
3010,train,,2116570,703.18
3011,train,,2117278,703.18
3012,train,,2117946,703.17
3013,train,,2118813,703.22
3014,train,,2119548,703.23
3015,train,,2120288,703.25
3016,train,,2120995,703.25
3017,train,,2121644,703.23
3018,train,,2122327,703.22
3019,train,,2122956,703.20
3020,train,,2123601,703.18
3021,train,,2124252,703.16
3022,train,,2124982,703.17
3023,train,,2125756,703.19
3024,train,,2126528,703.22
3025,train,,2127199,703.21
3026,train,,2127846,703.19
3027,train,,2128571,703.19
3028,train,,2129208,703.17
3029,train,,2129831,703.15
3030,train,,2130511,703.14
3031,train,,2131185,703.13
3032,train,,2131794,703.10
3033,train,,2132469,703.09
3034,train,,2133117,703.07
3035,train,,2133761,703.05
3036,train,,2134428,703.04
3037,train,,2135188,703.06
3038,train,,2135823,703.04
3039,train,,2136477,703.02
3040,train,,2137206,703.03
3041,train,,2137875,703.02
3042,train,,2138561,703.01
3043,train,,2139220,703.00
3044,train,,2139868,702.98
3045,train,,2140576,702.98
3046,train,,2141376,703.01
3047,train,,2142150,703.04
3048,train,,2142950,703.07
3049,train,,2143760,703.10
3050,train,,2144599,703.15
3051,train,,2145295,703.14
3052,train,,2146025,703.15
3053,train,,2146722,703.15
3054,train,,2147416,703.15
3055,train,,2148140,703.16
3056,train,,2148927,703.18
3057,train,,2149619,703.18
3058,train,,2150240,703.15
3059,train,,2150880,703.13
3060,train,,2151704,703.17
3061,train,,2152334,703.15
3062,train,,2152989,703.13
3063,train,,2153707,703.14
3064,train,,2154354,703.12
3065,train,,2154985,703.09
3066,train,,2155654,703.08
3067,train,,2156301,703.07
3068,train,,2157116,703.10
3069,train,,2157843,703.11
3070,train,,2158499,703.09
3071,train,,2159242,703.11
3072,train,,2160018,703.13
3073,train,,2160650,703.11
3074,train,,2161343,703.10
3075,train,,2161973,703.08
3076,train,,2162665,703.08
3077,train,,2163408,703.09
3078,train,,2164129,703.10
3079,train,,2164754,703.07
3080,train,,2165489,703.08
3081,train,,2166144,703.07
3082,train,,2167100,703.15
3083,train,,2167847,703.16
3084,train,,2168744,703.22
3085,train,,2169394,703.21
3086,train,,2170127,703.22
3087,train,,2170873,703.23
3088,train,,2171560,703.23
3089,train,,2172271,703.23
3090,train,,2172974,703.23
3091,train,,2173588,703.20
3092,train,,2174325,703.21
3093,train,,2175073,703.22
3094,train,,2175814,703.24
3095,train,,2176495,703.23
3096,train,,2177253,703.25
3097,train,,2177954,703.25
3098,train,,2178713,703.26
3099,train,,2179375,703.25
3100,train,,2180043,703.24
3100,val,3.6840,2180043,703.24
3101,train,,2180698,703.22
3102,train,,2181320,703.20
3103,train,,2182013,703.19
3104,train,,2182834,703.23
3105,train,,2183530,703.23
3106,train,,2184212,703.22
3107,train,,2184947,703.23
3108,train,,2185698,703.25
3109,train,,2186388,703.24
3110,train,,2187195,703.28
3111,train,,2187892,703.28
3112,train,,2188749,703.33
3113,train,,2189541,703.35
3114,train,,2190340,703.38
3115,train,,2191132,703.41
3116,train,,2191906,703.44
