step,type,loss,cumulative_time_ms,step_avg_ms
1951,train,,2629599,1347.82
1952,train,,2630727,1347.71
1953,train,,2632090,1347.72
1954,train,,2633336,1347.66
1955,train,,2634515,1347.58
1956,train,,2635758,1347.52
1957,train,,2637153,1347.55
1958,train,,2638188,1347.39
1959,train,,2639189,1347.21
1960,train,,2641588,1347.75
1961,train,,2642568,1347.56
1962,train,,2643942,1347.57
1963,train,,2644942,1347.40
1964,train,,2645953,1347.23
1965,train,,2646986,1347.07
1966,train,,2648448,1347.13
1967,train,,2649670,1347.06
1968,train,,2651308,1347.21
1969,train,,2652583,1347.17
1970,train,,2653696,1347.05
1971,train,,2655026,1347.05
1972,train,,2656116,1346.91
1973,train,,2657373,1346.87
1974,train,,2658615,1346.82
1975,train,,2659592,1346.63
1976,train,,2660839,1346.58
1977,train,,2661802,1346.38
1978,train,,2663017,1346.32
1979,train,,2664496,1346.38
1980,train,,2665745,1346.34
1981,train,,2667111,1346.35
1982,train,,2668112,1346.17
1983,train,,2669304,1346.09
1984,train,,2670343,1345.94
1985,train,,2671611,1345.90
1986,train,,2672978,1345.91
1987,train,,2674150,1345.82
1988,train,,2675148,1345.65
1989,train,,2676309,1345.55
1990,train,,2677469,1345.46
1991,train,,2678567,1345.34
1992,train,,2679772,1345.27
1993,train,,2681221,1345.32
1994,train,,2682436,1345.25
1995,train,,2683496,1345.11
1996,train,,2684752,1345.07
1997,train,,2685872,1344.95
1998,train,,2686913,1344.80
1999,train,,2688440,1344.89
2000,train,,2690410,1345.21
2000,val,3.3765,2690410,1345.21
2001,train,,2691566,1345.11
2002,train,,2692998,1345.15
2003,train,,2694087,1345.03
2004,train,,2695235,1344.93
2005,train,,2696390,1344.83
2006,train,,2697502,1344.72
2007,train,,2698657,1344.62
2008,train,,2700424,1344.83
2009,train,,2701958,1344.93
2010,train,,2703041,1344.80
2011,train,,2704092,1344.65
2012,train,,2706023,1344.94
2013,train,,2707392,1344.95
2014,train,,2708588,1344.88
2015,train,,2709740,1344.78
2016,train,,2710812,1344.65
2017,train,,2711979,1344.56
2018,train,,2713227,1344.51
2019,train,,2714347,1344.40
2020,train,,2715768,1344.44
2021,train,,2716946,1344.36
2022,train,,2718229,1344.33
2023,train,,2719422,1344.25
2024,train,,2720550,1344.15
2025,train,,2722838,1344.61
2026,train,,2723904,1344.47
2027,train,,2725030,1344.37
2028,train,,2726524,1344.44
2029,train,,2727521,1344.27
2030,train,,2728650,1344.16
2031,train,,2729821,1344.08
2032,train,,2730895,1343.94
2033,train,,2731914,1343.78
2034,train,,2733012,1343.66
2035,train,,2734725,1343.85
2036,train,,2735810,1343.72
2037,train,,2736956,1343.62
2038,train,,2737984,1343.47
2039,train,,2739237,1343.42
2040,train,,2740271,1343.27
2041,train,,2741350,1343.14
2042,train,,2742368,1342.98
2043,train,,2744247,1343.24
2044,train,,2745233,1343.07
2045,train,,2746200,1342.88
2046,train,,2747424,1342.83
2047,train,,2748560,1342.73
2048,train,,2749598,1342.58
2049,train,,2750575,1342.40
2050,train,,2751905,1342.39
2051,train,,2753078,1342.31
2052,train,,2754156,1342.18
2053,train,,2755316,1342.09
2054,train,,2756345,1341.94
2055,train,,2757428,1341.81
2056,train,,2758487,1341.68
2057,train,,2759695,1341.61
2058,train,,2760689,1341.44
2059,train,,2761909,1341.38
2060,train,,2763041,1341.28
2061,train,,2764178,1341.18
2062,train,,2765422,1341.14
2063,train,,2766507,1341.01
2064,train,,2767729,1340.95
2065,train,,2768856,1340.85
2066,train,,2769907,1340.71
2067,train,,2771058,1340.62
2068,train,,2772111,1340.48
2069,train,,2773156,1340.34
2070,train,,2774189,1340.19
2071,train,,2775709,1340.27
2072,train,,2776945,1340.22
2073,train,,2778114,1340.14
2074,train,,2779311,1340.07
2075,train,,2780500,1340.00
2076,train,,2781511,1339.84
2077,train,,2783107,1339.97
2078,train,,2784810,1340.14
2079,train,,2786305,1340.21
2080,train,,2787470,1340.13
2081,train,,2788571,1340.01
2082,train,,2789685,1339.91
2083,train,,2790809,1339.80
2084,train,,2791917,1339.69
2085,train,,2793069,1339.60
2086,train,,2796057,1340.39
2087,train,,2797197,1340.30
2088,train,,2798657,1340.35
2089,train,,2800005,1340.36
2090,train,,2801240,1340.31
2091,train,,2802290,1340.17
2092,train,,2803814,1340.26
2093,train,,2805090,1340.22
2094,train,,2806591,1340.30
2095,train,,2807863,1340.27
2096,train,,2809041,1340.19
2097,train,,2810323,1340.16
2098,train,,2811562,1340.12
2099,train,,2812937,1340.13
2100,train,,2814106,1340.05
2100,val,3.3655,2814107,1340.05
2101,train,,2815417,1340.04
2102,train,,2816522,1339.92
2103,train,,2818015,1340.00
2104,train,,2819100,1339.88
2105,train,,2820213,1339.77
2106,train,,2821616,1339.80
2107,train,,2822635,1339.65
2108,train,,2823745,1339.54
2109,train,,2825159,1339.57
2110,train,,2826376,1339.51
2111,train,,2827624,1339.47
2112,train,,2828625,1339.31
2113,train,,2829682,1339.18
2114,train,,2830714,1339.03
2115,train,,2831722,1338.88
2116,train,,2833048,1338.87
2117,train,,2834305,1338.83
2118,train,,2836593,1339.28
2119,train,,2837714,1339.18
2120,train,,2842007,1340.57
2121,train,,2843268,1340.53
2122,train,,2844443,1340.45
2123,train,,2845503,1340.32
2124,train,,2846505,1340.16
2125,train,,2847942,1340.21
2126,train,,2849087,1340.12
2127,train,,2850067,1339.95
2128,train,,2851273,1339.88
2129,train,,2852547,1339.85
2130,train,,2855700,1340.70
2131,train,,2857830,1341.07
2132,train,,2859109,1341.05
2133,train,,2860345,1341.00
2134,train,,2861499,1340.91
2135,train,,2862753,1340.87
2136,train,,2863988,1340.82
2137,train,,2865080,1340.70
2138,train,,2866223,1340.61
2139,train,,2867310,1340.49
2140,train,,2871557,1341.85
2141,train,,2872999,1341.90
2142,train,,2874166,1341.81
2143,train,,2875357,1341.74
2144,train,,2876385,1341.60
2145,train,,2877655,1341.56
2146,train,,2878786,1341.47
2147,train,,2880025,1341.42
2148,train,,2881154,1341.32
2149,train,,2882582,1341.36
2150,train,,2883613,1341.22
2151,train,,2884716,1341.10
2152,train,,2885886,1341.03
2153,train,,2887003,1340.92
2154,train,,2889060,1341.25
2155,train,,2890112,1341.12
2156,train,,2891331,1341.06
2157,train,,2892523,1340.99
2158,train,,2894647,1341.36
2159,train,,2895766,1341.25
2160,train,,2897280,1341.33
2161,train,,2898342,1341.20
2162,train,,2899410,1341.08
2163,train,,2900439,1340.93
2164,train,,2901555,1340.83
2165,train,,2902608,1340.70
2166,train,,2903918,1340.68
2167,train,,2905998,1341.02
2168,train,,2907121,1340.92
2169,train,,2908433,1340.91
2170,train,,2909571,1340.82
2171,train,,2910953,1340.83
2172,train,,2912196,1340.79
2173,train,,2914938,1341.43
2174,train,,2916258,1341.43
2175,train,,2917852,1341.54
2176,train,,2919384,1341.63
2177,train,,2920433,1341.49
2178,train,,2921540,1341.39
2179,train,,2922760,1341.33
2180,train,,2924093,1341.33
2181,train,,2925449,1341.33
2182,train,,2926723,1341.30
2183,train,,2927966,1341.26
2184,train,,2929561,1341.37
2185,train,,2930696,1341.28
2186,train,,2932490,1341.49
2187,train,,2933581,1341.37
2188,train,,2934647,1341.25
2189,train,,2936280,1341.38
2190,train,,2937771,1341.45
2191,train,,2938907,1341.35
2192,train,,2941837,1342.08
2193,train,,2943017,1342.01
2194,train,,2944139,1341.90
2195,train,,2947907,1343.01
2196,train,,2948910,1342.86
2197,train,,2949997,1342.74
2198,train,,2951614,1342.86
2199,train,,2952798,1342.79
2200,train,,2954098,1342.77
2200,val,3.3560,2954098,1342.77
2201,train,,2955130,1342.63
2202,train,,2956179,1342.50
2203,train,,2957335,1342.41
2204,train,,2958781,1342.46
2205,train,,2959754,1342.29
2206,train,,2960782,1342.15
2207,train,,2961767,1341.99
2208,train,,2962843,1341.87
2209,train,,2963887,1341.73
2210,train,,2964968,1341.61
2211,train,,2966070,1341.51
2212,train,,2967105,1341.37
2213,train,,2968325,1341.31
2214,train,,2969582,1341.27
2215,train,,2970830,1341.23
2216,train,,2971936,1341.13
2217,train,,2972936,1340.97
2218,train,,2973991,1340.84
2219,train,,2975076,1340.73
2220,train,,2976863,1340.93
2221,train,,2978194,1340.92
2222,train,,2979492,1340.91
2223,train,,2980533,1340.77
2224,train,,2981656,1340.67
2225,train,,2982739,1340.56
2226,train,,2983925,1340.49
2227,train,,2985106,1340.42
2228,train,,2986878,1340.61
2229,train,,2988044,1340.53
2230,train,,2989145,1340.42
2231,train,,2990221,1340.31
2232,train,,2991339,1340.21
2233,train,,2992433,1340.10
2234,train,,2993949,1340.17
2235,train,,2995087,1340.08
2236,train,,2996374,1340.06
2237,train,,2997484,1339.96
2238,train,,2998879,1339.98
2239,train,,3000081,1339.92
2240,train,,3001180,1339.81
2241,train,,3002317,1339.72
2242,train,,3003487,1339.65
2243,train,,3004626,1339.56
2244,train,,3006180,1339.65
2245,train,,3007403,1339.60
2246,train,,3009606,1339.98
2247,train,,3010795,1339.92
2248,train,,3011978,1339.85
2249,train,,3013416,1339.89
2250,train,,3014708,1339.87
2251,train,,3015837,1339.78
2252,train,,3016978,1339.69
2253,train,,3018538,1339.79
2254,train,,3019782,1339.74
2255,train,,3021072,1339.72
2256,train,,3022249,1339.65
2257,train,,3024099,1339.88
2258,train,,3025470,1339.89
2259,train,,3026667,1339.83
2260,train,,3027847,1339.76
2261,train,,3028867,1339.61
2262,train,,3030172,1339.60
2263,train,,3031812,1339.73
2264,train,,3033028,1339.68
2265,train,,3034232,1339.62
2266,train,,3035672,1339.66
2267,train,,3037232,1339.76
2268,train,,3038255,1339.62
2269,train,,3039972,1339.79
2270,train,,3044241,1341.08
2271,train,,3045411,1341.00
2272,train,,3046817,1341.03
2273,train,,3047895,1340.91
2274,train,,3049925,1341.22
2275,train,,3051332,1341.24
2276,train,,3052312,1341.09
2277,train,,3053432,1340.99
2278,train,,3054839,1341.02
2279,train,,3055976,1340.93
2280,train,,3057251,1340.90
2281,train,,3058381,1340.81
2282,train,,3059501,1340.71
2283,train,,3060563,1340.59
2284,train,,3061770,1340.53
2285,train,,3062957,1340.46
2286,train,,3064363,1340.49
2287,train,,3065678,1340.48
2288,train,,3066807,1340.39
2289,train,,3068029,1340.34
2290,train,,3069019,1340.18
2291,train,,3070091,1340.07
2292,train,,3071190,1339.96
2293,train,,3072293,1339.86
2294,train,,3073493,1339.80
2295,train,,3074693,1339.74
2296,train,,3075769,1339.62
2297,train,,3077292,1339.70
2298,train,,3078619,1339.70
2299,train,,3079755,1339.61
2300,train,,3081414,1339.75
2300,val,3.3381,3081415,1339.75
2301,train,,3082484,1339.63
2302,train,,3083760,1339.60
2303,train,,3084887,1339.51
2304,train,,3086046,1339.43
2305,train,,3087650,1339.54
2306,train,,3088663,1339.40
2307,train,,3089763,1339.30
2308,train,,3091623,1339.52
2309,train,,3092633,1339.38
2310,train,,3093727,1339.28
2311,train,,3094769,1339.15
2312,train,,3095873,1339.05
2313,train,,3097127,1339.01
2314,train,,3099851,1339.61
2315,train,,3101247,1339.63
2316,train,,3103476,1340.02
2317,train,,3104664,1339.95
2318,train,,3105724,1339.83
2319,train,,3107218,1339.90
2320,train,,3108843,1340.02
2321,train,,3109929,1339.91
2322,train,,3111009,1339.80
2323,train,,3112193,1339.73
2324,train,,3114688,1340.23
2325,train,,3115963,1340.20
2326,train,,3117194,1340.15
2327,train,,3118392,1340.09
2328,train,,3121113,1340.68
2329,train,,3122729,1340.80
2330,train,,3124008,1340.78
2331,train,,3125048,1340.65
2332,train,,3126418,1340.66
2333,train,,3127877,1340.71
2334,train,,3129162,1340.69
2335,train,,3130306,1340.60
2336,train,,3131345,1340.47
2337,train,,3133293,1340.73
2338,train,,3134833,1340.82
2339,train,,3136124,1340.80
2340,train,,3137207,1340.69
2341,train,,3138315,1340.59
2342,train,,3139545,1340.54
2343,train,,3141136,1340.65
2344,train,,3142204,1340.53
2345,train,,3143502,1340.51
2346,train,,3145408,1340.75
2347,train,,3146412,1340.61
2348,train,,3147790,1340.63
2349,train,,3148895,1340.53
2350,train,,3149978,1340.42
2351,train,,3151054,1340.30
2352,train,,3152157,1340.20
2353,train,,3153525,1340.21
2354,train,,3154561,1340.09
2355,train,,3155871,1340.07
2356,train,,3157277,1340.10
2357,train,,3158640,1340.11
2358,train,,3159755,1340.01
2359,train,,3162969,1340.81
2360,train,,3165011,1341.11
2361,train,,3166307,1341.09
2362,train,,3167590,1341.06
2363,train,,3168773,1341.00
2364,train,,3169845,1340.88
2365,train,,3170921,1340.77
2366,train,,3172187,1340.74
2367,train,,3173346,1340.66
2368,train,,3174427,1340.55
2369,train,,3175458,1340.42
2370,train,,3176449,1340.27
2371,train,,3177547,1340.17
2372,train,,3178743,1340.11
2373,train,,3181009,1340.50
2374,train,,3182242,1340.46
2375,train,,3183344,1340.36
2376,train,,3184506,1340.28
2377,train,,3185516,1340.14
2378,train,,3186759,1340.10
2379,train,,3187804,1339.98
2380,train,,3188897,1339.87
2381,train,,3190354,1339.92
2382,train,,3191367,1339.78
2383,train,,3192687,1339.78
2384,train,,3193936,1339.74
2385,train,,3195042,1339.64
2386,train,,3196184,1339.56
2387,train,,3197357,1339.49
2388,train,,3198528,1339.42
2389,train,,3199621,1339.31
2390,train,,3200810,1339.25
2391,train,,3202013,1339.19
2392,train,,3203091,1339.09
2393,train,,3204088,1338.94
2394,train,,3205207,1338.85
2395,train,,3206252,1338.73
2396,train,,3207294,1338.60
2397,train,,3208738,1338.65
2398,train,,3209950,1338.59
2399,train,,3211553,1338.71
2400,train,,3213195,1338.83
2400,val,3.3322,3213196,1338.83
2401,train,,3214291,1338.73
2402,train,,3215349,1338.61
2403,train,,3216493,1338.53
2404,train,,3217664,1338.46
2405,train,,3219313,1338.59
2406,train,,3220383,1338.48
2407,train,,3221800,1338.51
2408,train,,3223007,1338.46
2409,train,,3224070,1338.34
2410,train,,3225282,1338.29
2411,train,,3227300,1338.57
2412,train,,3228355,1338.46
2413,train,,3229411,1338.34
2414,train,,3230546,1338.25
2415,train,,3231670,1338.17
2416,train,,3232737,1338.05
2417,train,,3233921,1337.99
2418,train,,3234959,1337.87
2419,train,,3236182,1337.82
2420,train,,3237397,1337.77
2421,train,,3238816,1337.80
2422,train,,3240169,1337.81
2423,train,,3241692,1337.88
2424,train,,3242834,1337.80
2425,train,,3244233,1337.83
2426,train,,3245693,1337.88
2427,train,,3247254,1337.97
2428,train,,3248584,1337.97
2429,train,,3249619,1337.84
2430,train,,3250627,1337.71
2431,train,,3251675,1337.59
2432,train,,3252849,1337.52
2433,train,,3253940,1337.42
2434,train,,3255004,1337.31
2435,train,,3257043,1337.59
2436,train,,3258187,1337.52
2437,train,,3259290,1337.42
2438,train,,3261123,1337.62
2439,train,,3262267,1337.54
2440,train,,3263291,1337.41
2441,train,,3264303,1337.28
2442,train,,3265330,1337.15
2443,train,,3267184,1337.37
2444,train,,3268328,1337.29
2445,train,,3269366,1337.16
2446,train,,3270489,1337.08
2447,train,,3271615,1336.99
2448,train,,3272785,1336.92
2449,train,,3273908,1336.83
2450,train,,3274890,1336.69
2451,train,,3275897,1336.56
2452,train,,3276945,1336.44
2453,train,,3278094,1336.36
2454,train,,3279248,1336.29
2455,train,,3280308,1336.17
2456,train,,3281341,1336.05
2457,train,,3282382,1335.93
2458,train,,3283403,1335.80
2459,train,,3285047,1335.93
2460,train,,3286302,1335.89
2461,train,,3287346,1335.78
2462,train,,3288405,1335.66
2463,train,,3289546,1335.59
2464,train,,3290727,1335.52
2465,train,,3291727,1335.39
2466,train,,3292836,1335.29
2467,train,,3293937,1335.20
2468,train,,3295171,1335.16
2469,train,,3296211,1335.04
2470,train,,3297310,1334.94
2471,train,,3298520,1334.89
2472,train,,3299553,1334.77
2473,train,,3300707,1334.70
2474,train,,3301742,1334.58
2475,train,,3303067,1334.57
2476,train,,3304719,1334.70
2477,train,,3306343,1334.82
2478,train,,3307790,1334.86
2479,train,,3310123,1335.27
2480,train,,3311405,1335.24
2481,train,,3313360,1335.49
2482,train,,3314587,1335.45
2483,train,,3315872,1335.43
2484,train,,3316976,1335.34
2485,train,,3318268,1335.32
2486,train,,3319394,1335.24
2487,train,,3320436,1335.12
2488,train,,3321979,1335.20
2489,train,,3323022,1335.08
2490,train,,3324073,1334.97
2491,train,,3325131,1334.86
2492,train,,3326267,1334.78
2493,train,,3327463,1334.72
2494,train,,3328512,1334.61
2495,train,,3329705,1334.55
2496,train,,3330733,1334.43
2497,train,,3331881,1334.35
2498,train,,3333250,1334.37
2499,train,,3334624,1334.38
2500,train,,3335700,1334.28
2500,val,3.3204,3335700,1334.28
2501,train,,3336815,1334.19
2502,train,,3338158,1334.20
2503,train,,3339221,1334.09
2504,train,,3340252,1333.97
2505,train,,3341268,1333.84
2506,train,,3342700,1333.88
2507,train,,3343873,1333.81
2508,train,,3346878,1334.48
2509,train,,3348105,1334.44
2510,train,,3349090,1334.30
2511,train,,3350279,1334.24
2512,train,,3351270,1334.10
2513,train,,3352345,1334.00
2514,train,,3353370,1333.88
2515,train,,3354566,1333.82
2516,train,,3355880,1333.82
2517,train,,3356853,1333.67
2518,train,,3358074,1333.63
2519,train,,3359109,1333.51
2520,train,,3360108,1333.38
2521,train,,3362010,1333.60
2522,train,,3363156,1333.53
2523,train,,3364591,1333.57
2524,train,,3365746,1333.50
2525,train,,3367170,1333.53
2526,train,,3368323,1333.46
2527,train,,3369438,1333.37
2528,train,,3370759,1333.37
2529,train,,3371780,1333.25
2530,train,,3372879,1333.15
2531,train,,3373885,1333.02
2532,train,,3374944,1332.92
2533,train,,3376200,1332.89
2534,train,,3377577,1332.90
2535,train,,3378648,1332.80
2536,train,,3379673,1332.68
2537,train,,3381745,1332.97
2538,train,,3382741,1332.84
2539,train,,3383828,1332.74
2540,train,,3385710,1332.96
2541,train,,3386820,1332.87
2542,train,,3388247,1332.91
2543,train,,3389234,1332.77
2544,train,,3390347,1332.68
2545,train,,3392304,1332.93
2546,train,,3393549,1332.89
2547,train,,3394693,1332.82
2548,train,,3395909,1332.77
2549,train,,3397743,1332.97
2550,train,,3398918,1332.91
2551,train,,3403179,1334.06
2552,train,,3404280,1333.97
2553,train,,3406013,1334.12
2554,train,,3407147,1334.04
2555,train,,3408278,1333.96
2556,train,,3409304,1333.84
2557,train,,3410540,1333.81
2558,train,,3411899,1333.82
2559,train,,3413014,1333.73
2560,train,,3414444,1333.77
2561,train,,3415717,1333.74
2562,train,,3417187,1333.80
2563,train,,3419114,1334.03
2564,train,,3420222,1333.94
2565,train,,3421488,1333.91
2566,train,,3422654,1333.85
2567,train,,3423924,1333.82
2568,train,,3425186,1333.80
2569,train,,3426545,1333.80
2570,train,,3427684,1333.73
2571,train,,3431397,1334.65
2572,train,,3432708,1334.65
2573,train,,3435238,1335.11
2574,train,,3436299,1335.00
2575,train,,3437820,1335.08
2576,train,,3438825,1334.95
2577,train,,3440735,1335.17
2578,train,,3441757,1335.05
2579,train,,3443323,1335.14
2580,train,,3444392,1335.04
2581,train,,3445363,1334.89
2582,train,,3446424,1334.79
2583,train,,3447480,1334.68
2584,train,,3448632,1334.61
2585,train,,3451264,1335.11
2586,train,,3452329,1335.01
2587,train,,3454385,1335.29
2588,train,,3455671,1335.27
2589,train,,3456749,1335.17
2590,train,,3457932,1335.11
2591,train,,3459572,1335.23
2592,train,,3460679,1335.14
2593,train,,3461886,1335.09
2594,train,,3462907,1334.97
2595,train,,3464060,1334.90
2596,train,,3465245,1334.84
2597,train,,3466244,1334.71
2598,train,,3467435,1334.66
2599,train,,3468758,1334.65
2600,train,,3469810,1334.54
2600,val,3.3150,3469810,1334.54
2601,train,,3471423,1334.65
2602,train,,3472480,1334.54
2603,train,,3473783,1334.53
2604,train,,3474988,1334.48
2605,train,,3476186,1334.43
2606,train,,3477243,1334.32
2607,train,,3478409,1334.26
2608,train,,3479544,1334.18
2609,train,,3480563,1334.06
2610,train,,3481652,1333.97
2611,train,,3482972,1333.96
2612,train,,3484022,1333.85
2613,train,,3485215,1333.80
2614,train,,3486202,1333.67
2615,train,,3487503,1333.65
2616,train,,3488647,1333.58
2617,train,,3489865,1333.54
2618,train,,3491189,1333.53
2619,train,,3492288,1333.44
2620,train,,3493313,1333.33
2621,train,,3494611,1333.31
2622,train,,3495791,1333.25
2623,train,,3496956,1333.19
2624,train,,3500814,1334.15
2625,train,,3502004,1334.10
2626,train,,3503093,1334.00
2627,train,,3504662,1334.09
2628,train,,3505933,1334.07
2629,train,,3506936,1333.94
2630,train,,3508090,1333.87
2631,train,,3509244,1333.81
2632,train,,3510507,1333.78
2633,train,,3512213,1333.92
2634,train,,3513772,1334.01
2635,train,,3515730,1334.24
2636,train,,3517210,1334.30
2637,train,,3518271,1334.19
2638,train,,3522568,1335.32
2639,train,,3523764,1335.26
2640,train,,3525405,1335.38
2641,train,,3526774,1335.39
2642,train,,3528070,1335.38
2643,train,,3529238,1335.32
2644,train,,3530391,1335.25
2645,train,,3531496,1335.16
2646,train,,3532673,1335.10
2647,train,,3533919,1335.07
2648,train,,3535030,1334.98
2649,train,,3536123,1334.89
2650,train,,3537371,1334.86
2651,train,,3538418,1334.75
2652,train,,3539673,1334.72
2653,train,,3540657,1334.59
2654,train,,3541716,1334.48
2655,train,,3542870,1334.41
2656,train,,3543914,1334.31
2657,train,,3545052,1334.23
2658,train,,3546197,1334.16
2659,train,,3547938,1334.31
2660,train,,3549044,1334.23
2661,train,,3550049,1334.10
2662,train,,3551506,1334.15
2663,train,,3552646,1334.08
2664,train,,3554104,1334.12
2665,train,,3555879,1334.29
2666,train,,3557076,1334.24
2667,train,,3558269,1334.18
2668,train,,3559526,1334.16
2669,train,,3560584,1334.05
2670,train,,3561607,1333.94
2671,train,,3562660,1333.83
2672,train,,3563734,1333.73
2673,train,,3564793,1333.63
2674,train,,3565936,1333.56
2675,train,,3567333,1333.58
2676,train,,3568526,1333.53
2677,train,,3569505,1333.40
2678,train,,3570719,1333.35
2679,train,,3574982,1334.45
2680,train,,3575986,1334.32
2681,train,,3577043,1334.22
2682,train,,3578077,1334.11
2683,train,,3579192,1334.03
2684,train,,3580209,1333.91
2685,train,,3581262,1333.80
2686,train,,3582261,1333.68
2687,train,,3583743,1333.73
2688,train,,3584813,1333.64
2689,train,,3585922,1333.55
2690,train,,3587049,1333.48
2691,train,,3588076,1333.36
2692,train,,3589188,1333.28
2693,train,,3590421,1333.24
2694,train,,3591538,1333.16
2695,train,,3593253,1333.30
2696,train,,3594285,1333.19
2697,train,,3595349,1333.09
2698,train,,3596415,1332.99
2699,train,,3597446,1332.88
2700,train,,3598574,1332.81
2700,val,3.3068,3598575,1332.81
2701,train,,3599753,1332.75
2702,train,,3600848,1332.66
2703,train,,3602044,1332.61
2704,train,,3603077,1332.50
2705,train,,3604158,1332.41
2706,train,,3605172,1332.29
2707,train,,3607077,1332.50
2708,train,,3608171,1332.41
2709,train,,3609499,1332.41
2710,train,,3610863,1332.42
2711,train,,3612035,1332.36
2712,train,,3613415,1332.38
2713,train,,3614761,1332.39
2714,train,,3615963,1332.34
2715,train,,3617611,1332.45
2716,train,,3618643,1332.34
2717,train,,3620015,1332.36
2718,train,,3621167,1332.29
2719,train,,3622319,1332.22
2720,train,,3623610,1332.21
2721,train,,3624839,1332.17
2722,train,,3625967,1332.10
2723,train,,3627152,1332.04
2724,train,,3628223,1331.95
2725,train,,3629260,1331.84
2726,train,,3630341,1331.75
2727,train,,3631658,1331.74
2728,train,,3632867,1331.70
2729,train,,3634217,1331.70
2730,train,,3635723,1331.77
2731,train,,3636924,1331.72
2732,train,,3638079,1331.65
2733,train,,3639445,1331.67
2734,train,,3640750,1331.66
2735,train,,3642345,1331.75
2736,train,,3643354,1331.64
2737,train,,3644400,1331.53
2738,train,,3645422,1331.42
2739,train,,3646540,1331.34
2740,train,,3647570,1331.23
2741,train,,3648663,1331.14
2742,train,,3649770,1331.06
2743,train,,3651027,1331.03
2744,train,,3652081,1330.93
2745,train,,3653106,1330.82
2746,train,,3654165,1330.72
2747,train,,3655169,1330.60
2748,train,,3656297,1330.53
2749,train,,3657310,1330.41
2750,train,,3658313,1330.30
2751,train,,3659601,1330.28
2752,train,,3663943,1331.37
2753,train,,3665072,1331.30
2754,train,,3666283,1331.26
2755,train,,3667368,1331.17
2756,train,,3668769,1331.19
2757,train,,3669858,1331.11
2758,train,,3671328,1331.16
2759,train,,3672485,1331.09
2760,train,,3673738,1331.06
2761,train,,3675127,1331.09
2762,train,,3676572,1331.13
2763,train,,3677746,1331.07
2764,train,,3678744,1330.95
2765,train,,3680505,1331.11
2766,train,,3681689,1331.05
2767,train,,3682751,1330.95
2768,train,,3684816,1331.22
2769,train,,3685987,1331.16
2770,train,,3687252,1331.14
2771,train,,3688411,1331.08
2772,train,,3689768,1331.09
2773,train,,3691062,1331.07
2774,train,,3692074,1330.96
2775,train,,3693267,1330.91
2776,train,,3694335,1330.81
2777,train,,3695720,1330.83
2778,train,,3696809,1330.74
2779,train,,3698877,1331.01
2780,train,,3699896,1330.90
2781,train,,3701003,1330.82
2782,train,,3702469,1330.87
2783,train,,3703545,1330.77
2784,train,,3704658,1330.70
2785,train,,3705842,1330.64
2786,train,,3707135,1330.63
2787,train,,3708178,1330.53
2788,train,,3709192,1330.41
2789,train,,3710304,1330.34
2790,train,,3711525,1330.30
2791,train,,3712703,1330.24
2792,train,,3714247,1330.32
2793,train,,3717928,1331.16
2794,train,,3719051,1331.08
2795,train,,3720128,1330.99
2796,train,,3721457,1330.99
2797,train,,3722510,1330.89
2798,train,,3723877,1330.91
2799,train,,3725069,1330.86
2800,train,,3726109,1330.75
2800,val,3.2977,3726110,1330.75
2801,train,,3727283,1330.70
2802,train,,3728479,1330.65
2803,train,,3729758,1330.63
2804,train,,3731149,1330.65
2805,train,,3732332,1330.60
2806,train,,3733475,1330.53
2807,train,,3734584,1330.45
2808,train,,3735794,1330.41
2809,train,,3737681,1330.61
2810,train,,3738771,1330.52
2811,train,,3739934,1330.46
2812,train,,3744254,1331.53
2813,train,,3745331,1331.44
2814,train,,3746355,1331.33
2815,train,,3747619,1331.30
2816,train,,3749367,1331.45
2817,train,,3750545,1331.40
2818,train,,3754802,1332.44
2819,train,,3756448,1332.55
2820,train,,3757462,1332.43
2821,train,,3759552,1332.70
2822,train,,3760592,1332.60
2823,train,,3761739,1332.53
2824,train,,3763017,1332.51
2825,train,,3764162,1332.45
2826,train,,3767498,1333.16
2827,train,,3768617,1333.08
2828,train,,3770085,1333.13
2829,train,,3771314,1333.09
2830,train,,3772346,1332.98
2831,train,,3773375,1332.88
2832,train,,3774744,1332.89
2833,train,,3775969,1332.85
2834,train,,3777253,1332.83
2835,train,,3778341,1332.75
2836,train,,3779569,1332.71
2837,train,,3780766,1332.66
2838,train,,3781801,1332.56
2839,train,,3782908,1332.48
2840,train,,3784214,1332.47
2841,train,,3785508,1332.46
2842,train,,3786765,1332.43
2843,train,,3788256,1332.49
2844,train,,3789491,1332.45
2845,train,,3790669,1332.40
2846,train,,3792192,1332.46
2847,train,,3793414,1332.43
2848,train,,3794917,1332.48
2849,train,,3796170,1332.46
2850,train,,3797397,1332.42
2851,train,,3798422,1332.31
2852,train,,3799457,1332.21
2853,train,,3800803,1332.21
2854,train,,3802072,1332.19
2855,train,,3803425,1332.20
2856,train,,3804622,1332.15
2857,train,,3806060,1332.19
2858,train,,3807178,1332.11
2859,train,,3808277,1332.03
2860,train,,3809340,1331.94
2861,train,,3810372,1331.83
2862,train,,3811591,1331.79
2863,train,,3812791,1331.75
2864,train,,3813896,1331.67
2865,train,,3816671,1332.17
2866,train,,3817769,1332.09
2867,train,,3818989,1332.05
2868,train,,3820275,1332.03
2869,train,,3821471,1331.99
2870,train,,3823612,1332.27
